Genus Name,Species Name,Synonyms,Family,Order,Class,Common Name,Species Code,Growth Form,Percent Leaf Type,Leaf Type,Growth Rate,Longevity,Height at Maturity (feet)
Ulmus,minor,,Ulmaceae,Urticales,Magnoliopsida,Field elm,ULMI,Tree,Hardwood,Deciduous,Moderate,Long (55+yrs),99
Ulmus,minor ssp. angustifolia,,Ulmaceae,Urticales,Magnoliopsida,Ulmus minor angustifolia,ULMIAN,Tree,Hardwood,Deciduous,Moderate,Long (55+yrs),20
Ulmus,minor ssp. Minor,Ulmus densa,Ulmaceae,Urticales,Magnoliopsida,Small-leaved elm,ULDE,Tree,Hardwood,Deciduous,,,15
Ulmus,parvifolia,Ulmus chinensis,Ulmaceae,Urticales,Magnoliopsida,Chinese elm,ULPA,Tree,Hardwood,Deciduous,Fast,Moderate (35 - 55yrs),60
Ulmus,procera,"Ulmus campestris, Ulmus carpinifolia",Ulmaceae,Urticales,Magnoliopsida,English elm,ULPR,Tree,Hardwood,Deciduous,Fast,Long (55+yrs),65
Ulmus,pumila,,Ulmaceae,Urticales,Magnoliopsida,Siberian elm,ULPU,Tree,Hardwood,Deciduous,Fast,Short (0 - 35yrs),70
Ulmus,rubra,Ulmus fulva,Ulmaceae,Urticales,Magnoliopsida,Slippery elm,ULRU,Tree,Hardwood,Deciduous,Fast,Moderate (35 - 55yrs),85
Ulmus,serotina,,Ulmaceae,Urticales,Magnoliopsida,September elm,ULSE,Tree,Hardwood,Deciduous,Fast,Short (0 - 35yrs),70
Ulmus,thomasii,Ulmus racemosa,Ulmaceae,Urticales,Magnoliopsida,Rock elm,ULTH,Tree,Hardwood,Deciduous,Moderate,Long (55+yrs),90
Ulmus,wallichiana,,Ulmaceae,Urticales,Magnoliopsida,Ulmus wallichiana,ULWA,Tree,Hardwood,Evergreen,,,35
Ulmus,wallichiana ssp. wallichiana,Ulmus villosa,Ulmaceae,Urticales,Magnoliopsida,Cherry bark elm,ULVI,Tree,Hardwood,Deciduous,,,82
Ulmus,x hollandica,,Ulmaceae,Urticales,Magnoliopsida,Dutch elm,ULHO,Shrub,Hardwood,Deciduous,Fast,,85
Ulmus,x notha,,Ulmaceae,Urticales,Magnoliopsida,Ulmus x notha,ULNO,Tree,Hardwood,Deciduous,Fast,,85
Umbellularia,californica,,Lauraceae,Laurales,Magnoliopsida,California laurel,UMCA,Tree,Hardwood,Evergreen,Moderate,Long (55+yrs),80
Uncaria,tomentosa,,Rubiaceae,Rubiales,Magnoliopsida,Unegato,UNTO,Vine,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),49
Ungnadia,speciosa,,Sapindaceae,Sapindales,Magnoliopsida,Mexican buckeye,UNSP,Shrub or small tree,Hardwood,Deciduous,Moderate,,30
Urena,lobata,,Malvaceae,Malvales,Magnoliopsida,Bur Mallow,URLO,Shrub,Hardwood,Deciduous,,,15
Urera,baccifera,Urtica baccifera,Urticaceae,Urticales,Magnoliopsida,Scratchbush,URBA,Shrub or small tree,Hardwood,Evergreen,,Short (0 - 35yrs),16
Urera,caracasana,Urtica caracasana,Urticaceae,Urticales,Magnoliopsida,Flameberry,URCA2,Shrub or small tree,Hardwood,Evergreen,,,39
Urera,chlorocarpa,,Urticaceae,Urticales,Magnoliopsida,Stinging nettle,URCH2,Shrub or small tree,Hardwood,Deciduous,,,15
Urera,glabra,"Urera sandvicensis, Urera konaensis, Urera sandvicensis var. mollis, Urera sandvicensis var. kauaiensis",Urticaceae,Urticales,Magnoliopsida,Hopue,URGL,Shrub or small tree,Hardwood,Evergreen,,,35
Urera,kaalae,,Urticaceae,Urticales,Magnoliopsida,Opuhe,URKA,Shrub or small tree,Hardwood,Deciduous,,Long (55+yrs),23
Uribea,tamarindoides,,Fabaceae,Fabales,Magnoliopsida,Uribea tamarindoides,URTA,Tree,Hardwood,Deciduous,Slow,Long (55+yrs),131
Urvillea,ulmacea,,Sapindaceae,Sapindales,Magnoliopsida,Apaac,URUL,Vine,Herbaceous,Evergreen,,,
Uvaria,grandiflora,,Annonaceae,Magnoliales,Magnoliopsida,Uvaria grandiflora,UVGR,Vine,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),33
Uvaria,hirsuta,,Annonaceae,Magnoliales,Magnoliopsida,Uvaria hirsuta,UVHI,Vine,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),66
Uvaria,siamensis,,Annonaceae,Magnoliales,Magnoliopsida,Uvaria siamensis,UVSI,Shrub,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),16
Vaccinium,arboreum,"Vaccinium arboreum var. glaucescens, Batodendron arboreum, Batodendron andrachniforme",Ericaceae,Ericales,Magnoliopsida,Sparkleberry,VAAR,Tree,Hardwood,Evergreen,Moderate,Long (55+yrs),28
Vaccinium,caesariense,,Ericaceae,Ericales,Magnoliopsida,New jersey blueberry,VACA6,Shrub,Hardwood,Deciduous,Moderate,,20
Vaccinium,calycinum,"Vaccinium dentatum var. minutifolium, Vaccinium calycinum var. montanum",Ericaceae,Ericales,Magnoliopsida,Ohelo kau la'au,VACA8,Shrub,Hardwood,Evergreen,Moderate,,20
Vaccinium,corymbosum,"Cyanococcus corymbosus, Vaccinium constablaei, Vaccinium corymbosum var. glabrum, Vaccinium x marianum, Cyanococcus cuthbertii, Vaccinium corymbosum var. albiflorum",Ericaceae,Ericales,Magnoliopsida,Highbush blueberry,VACO,Shrub,Hardwood,Deciduous,Moderate,,20
Vaccinium,dentatum,"Vaccinium dentatum var. lanceolatum, Vaccinium dentatum var. argutidens",Ericaceae,Ericales,Magnoliopsida,Ohelo,VADE2,Shrub,Hardwood,Deciduous,Moderate,,20
Vaccinium,elliottii,Cyanococcus elliottii,Ericaceae,Ericales,Magnoliopsida,Elliott's blueberry,VAEL,Shrub,Hardwood,Deciduous,Moderate,,20
Vaccinium,erythrocarpum,"Hugeria erythrocarpa, Oxycoccus erythrocarpus",Ericaceae,Ericales,Magnoliopsida,Southern mountain blueberry,VAER,Shrub,Hardwood,Deciduous,Moderate,,20
Vaccinium,formosum,Vaccinium australe,Ericaceae,Ericales,Magnoliopsida,Southern blueberry,VAFO,Shrub,Hardwood,Deciduous,Moderate,,20
Vaccinium,fuscatum,"Cyanococcus atrococcus, Vaccinium atrococcum, Vaccinium corymbosum var. atrococcum, Vaccinium arkansanum, Cyanococcus virgatus, Cyanococcus fuscatus",Ericaceae,Ericales,Magnoliopsida,Black highbush blueberry,VAFU,Shrub,Hardwood,Deciduous,Moderate,,20
Vaccinium,hirsutum,Cyanococcus hirsutus,Ericaceae,Ericales,Magnoliopsida,Hairy blueberry,VAHI,Shrub,Hardwood,Deciduous,Moderate,,20
Vaccinium,margarettae,,Ericaceae,Ericales,Magnoliopsida,Margarett's huckleberry,VAMA3,Shrub,Hardwood,Deciduous,Moderate,,20
Vaccinium,membranaceum,"Vaccinium globulare, Vaccinium coccineum, Vaccinium membranaceum var. rigidum",Ericaceae,Ericales,Magnoliopsida,Thinleaf huckleberry,VAME,Shrub,Hardwood,Deciduous,Moderate,,20
Vaccinium,myrsinites,"Vaccinium nitidum, Cyanococcus myrsinites",Ericaceae,Ericales,Magnoliopsida,Shiny blueberry,VAMY3,Shrub,Hardwood,Evergreen,Moderate,,20
Vaccinium,oldhamii,,Ericaceae,Ericales,Magnoliopsida,xian chi yue ju,VAOL,Shrub or small tree,Hardwood,Deciduous,,,12
Vaccinium,ovalifolium,Vaccinium alaskense,Ericaceae,Ericales,Magnoliopsida,Oval-leaf blueberry,VAOV,Shrub,Hardwood,Deciduous,Moderate,,20
Vaccinium,ovatum,,Ericaceae,Ericales,Magnoliopsida,California huckleberry,VAOV1,Shrub,Hardwood,Deciduous,Slow,Long (55+yrs),8
Vaccinium,pallidum,Vaccinium vacillians,Ericaceae,Ericales,Magnoliopsida,Lowbush blueberry,VAVA,Shrub,Hardwood,Deciduous,,,2
Vaccinium,parvifolium,,Ericaceae,Ericales,Magnoliopsida,Red huckleberry,VAPA,Shrub,Hardwood,Deciduous,Moderate,,20
Vaccinium,reticulatum,"Vaccinium berberidifolium, Vaccinium pahalae, Vaccinium peleanum",Ericaceae,Ericales,Magnoliopsida,Ohelo 'ai,VARE,Shrub,Hardwood,Deciduous,Moderate,,20
Vaccinium,simulatum,"Cyanococcus simulatus, Vaccinium stamineum var. sericeum",Ericaceae,Ericales,Magnoliopsida,Upland highbush blueberry,VASI2,Shrub,Hardwood,Deciduous,Moderate,,20
Vaccinium,stamineum,"Vaccinium stamineum var. melanocarpum, Polycodium neglectum, Polycodium floridanum, Vaccinium stamineum var. candicans, Vaccinium stamineum var. neglectum, Polycodium stamineum, Polycodium leptosepalum, Polycodium candicans, Vaccinium neglectum, Vaccinium stamineum var. interius, Polycodium macilentum, Polycodium ashei, Vaccinium caesium, Polycodium melanocarpum, Polycodium depressum, Vaccinium melanocarpum",Ericaceae,Ericales,Magnoliopsida,Deerberry,VAST,Shrub,Hardwood,Deciduous,Moderate,,20
Vaccinium,virgatum,"Cyanococcus virgatus, Cyanococcus amoenus, Vaccinium amoenum, Vaccinium corymbosum var. amoenum, Vaccinium ashei, Vaccinium virgatum var. ozarkense, Vaccinium virgatum var. speciosum, Vaccinium parviflorum",Ericaceae,Ericales,Magnoliopsida,Smallflower blueberry,VAVI2,Shrub,Hardwood,Deciduous,Moderate,,20
Vaccinium,x atlanticum,,Ericaceae,Ericales,Magnoliopsida,Atlantic huckleberry,VAAT3,Shrub,Hardwood,Deciduous,Moderate,,20
Vaccinium,x carolinianum,,Ericaceae,Ericales,Magnoliopsida,Carolina huckleberry,VACA11,Shrub,Hardwood,Deciduous,Moderate,,20
Vaccinium,x dobbinii,,Ericaceae,Ericales,Magnoliopsida,Dobbin's huckleberry,VADO,Shrub,Hardwood,Deciduous,Moderate,,20
Vachellia,abyssinica,Acacia abyssinica,Fabaceae,Fabales,Magnoliopsida,Flat top acacia,ACAB,Tree,Hardwood,Deciduous,Fast,Moderate (35 - 55yrs),55
Vachellia,aroma,,Fabaceae,Fabales,Magnoliopsida,Vachellia aroma,VAAR1,Shrub or small tree,Hardwood,Deciduous,Moderate,Moderate (35 - 55yrs),23
Vachellia,caven,Acacia caven,Fabaceae,Fabales,Magnoliopsida,Roman cassie,ACCA2,Tree,Hardwood,Deciduous,Moderate,,12
Vachellia,harmandiana,,Fabaceae,Fabales,Magnoliopsida,Vachellia harmandiana,VAHA1,Tree,Hardwood,Deciduous,Moderate,Moderate (35 - 55yrs),66
Vachellia,karoo,Acacia karoo,Fabaceae,Fabales,Magnoliopsida,Sweet thorn,ACKA,Shrub or small tree,Hardwood,Deciduous,,Short (0 - 35yrs),32
Vachellia,leucophloea,Acacia leucophloea,Fabaceae,Fabales,Magnoliopsida,Distiller's acacia,ACLC,Tree,Hardwood,Deciduous,Slow,Moderate (35 - 55yrs),65
Vachellia,macracantha,Acacia macracantha,Fabaceae,Fabales,Magnoliopsida,Porknut,ACMA2,Tree,Hardwood,Deciduous,Moderate,,41
Vachellia,nilotica,"Acacia arabica, Acacia nilotica, Mimosa nilotica",Fabaceae,Fabales,Magnoliopsida,Gum arabic tree,ACNI2,Shrub or small tree,Hardwood,Deciduous,Slow,,40
Vachellia,pennatula,Acacia pennatula,Fabaceae,Fabales,Magnoliopsida,Fern-leaf acacia,ACPE2,Shrub,Hardwood,Evergreen,Slow,,12
Vachellia,seyal,Acacia seyal,Fabaceae,Fabales,Magnoliopsida,Red acacia,ACSE5,Tree,Hardwood,Deciduous,Fast,Short (0 - 35yrs),23
Vachellia,sieberiana,Acacia sieberiana,Fabaceae,Fabales,Magnoliopsida,Paperbark thorn,ACSI2,Tree,Hardwood,Deciduous,Moderate,Moderate (35 - 55yrs),69
Valeriana,uliginosa,"Valeriana sitchensis var. uliginosa, Valeriana sitchensis ssp. uliginosa",Valerianaceae,Dipsacales,Magnoliopsida,Mountain valerian,VAUL2,Shrub,Herbaceous,Herbaceous,,,
Vallaris,glabra,,Apocynaceae,Gentianales,Magnoliopsida,Bread Flower,VAGL,Vine,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),20
Vallea,stipularis,,Elaeocarpaceae,Malvales,Magnoliopsida,Raque,VAST1,Tree,Hardwood,Evergreen,Fast,Short (0 - 35yrs),49
Vallesia,antillana,Vallesia glabra,Apocynaceae,Gentianales,Magnoliopsida,Tearshrub,VAAN3,Shrub or small tree,Hardwood,Deciduous,,,8
Vangueria,madagascariensis,Vangueria edulis,Rubiaceae,Rubiales,Magnoliopsida,Voa vanga,VAMA5,Shrub or small tree,Hardwood,Deciduous,,,50
Varronia,bahamensis,Cordia bahamensis,Boraginaceae,Lamiales,Magnoliopsida,Bahama manjack,COBA4,Shrub or small tree,Hardwood,Deciduous,Slow,,34
Varronia,bellonis,Cordia bellonis,Boraginaceae,Lamiales,Magnoliopsida,Serpentine manjack,COBE3,Shrub,Hardwood,Deciduous,Slow,,34
Varronia,curassavica,Varronia verbenacea,Boraginaceae,Lamiales,Magnoliopsida,Varronia verbenacea,VAVE,Tree,Hardwood,Evergreen,,,
Varronia,cylindrostachya,Cordia cylindrostachya,Boraginaceae,Lamiales,Magnoliopsida,Salvio negro,COCY,Shrub or small tree,Hardwood,Deciduous,Fast,Short (0 - 35yrs),16
Varronia,globosa,Cordia globosa,Boraginaceae,Lamiales,Magnoliopsida,Curaciao bush,COGL6,Shrub,Hardwood,Deciduous,Slow,,34
Varronia,lima,Cordia lima,Boraginaceae,Lamiales,Magnoliopsida,Lija,COLI7,Shrub,Hardwood,Evergreen,Slow,,34
Varronia,rupicola,Cordia rupicola,Boraginaceae,Lamiales,Magnoliopsida,Puerto rico manjack,CORU5,Shrub,Hardwood,Deciduous,Slow,,34
Varronia,wagnerorum,Cordia wagnerorum,Boraginaceae,Lamiales,Magnoliopsida,Luquillo mountain manjack,COWA3,Shrub,Hardwood,Deciduous,Slow,,34
Vasconcellea,candicans,,Caricaceae,Violales,Magnoliopsida,Mito,VACA12,Shrub or small tree,Hardwood,Semi-Evergreen,Moderate,Short (0 - 35yrs),30
Vasconcellea,pubescens,"Vasconcellea cundinamarcensis, Carica pubescens",Caricaceae,Violales,Magnoliopsida,Papaya de montana,VAPU,Herb,Herbaceous,Herbaceous,Fast,Short (0 - 35yrs),33
Vatairea,guianensis,,Fabaceae,Fabales,Magnoliopsida,Vatairea guianensis,VAGU,Tree,Hardwood,Deciduous,,,82
Vatica,diospyroides,,Dipterocarpaceae,Malvales,Magnoliopsida,Vatica diospyroides,VADI,Tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),49
Vatica,harmandiana,,Dipterocarpaceae,Malvales,Magnoliopsida,Vatica harmandiana,VAHA,Tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),66
Vatica,odorata,,Dipterocarpaceae,Malvales,Magnoliopsida,Vatica odorata,VAOD,Tree,Hardwood,Evergreen,Slow,Long (55+yrs),131
Vauquelinia,californica,,Rosaceae,Rosales,Magnoliopsida,Arizona rosewood,VACA,Shrub,Hardwood,Evergreen,,,
Vauquelinia,corymbosa,,Rosaceae,Rosales,Magnoliopsida,Slimleaf rosewood,VACO4,Shrub or small tree,Hardwood,Deciduous,,,30
Vavaea,amicorum,Vavaea pauciflora,Meliaceae,Sapindales,Magnoliopsida,Vavaea amicorum,VAPA2,Shrub or small tree,Hardwood,Evergreen,,,100
Veitchia,arecina,,Arecaceae,Arecales,Liliopsida,Palma montgomery,VEAR,Palm,Palm,Evergreen,Fast,Moderate (35 - 55yrs),39
Ventilago,viminalis,,Rhamnaceae,Rhamnales,Magnoliopsida,Supplejack,VEVI,Shrub or small tree,Hardwood,Evergreen,Slow,Long (55+yrs),10
Verbesina,crassiramea,,Asteraceae,Asterales,Magnoliopsida,Tabaquillo,VECR,Tree,Hardwood,Semi-Evergreen,Fast,Moderate (35 - 55yrs),66
Verbesina,fastigiata,,Asteraceae,Asterales,Magnoliopsida,Verbesina fastigiata,VEFA,Shrub,Hardwood,Evergreen,,,4
Vernicia,fordii,Aleurites fordii,Euphorbiaceae,Euphorbiales,Magnoliopsida,Tungoil tree,VEFO,Tree,Hardwood,Deciduous,Moderate,Short (0 - 35yrs),66
Vernicia,montana,Aleurites montanus,Euphorbiaceae,Euphorbiales,Magnoliopsida,Wood-oil tree,VEMO,Tree,Hardwood,Evergreen,Fast,Short (0 - 35yrs),15
Vernonanthura,divaricata,,Asteraceae,Asterales,Magnoliopsida,Vassourao,VEDI,Tree,Hardwood,Evergreen,,,18
Vernonanthura,polyanthes,,Asteraceae,Asterales,Magnoliopsida,Assapeixe,VEPO,Shrub or small tree,Hardwood,Evergreen,,,2
Vernonia,amygdalina,,Asteraceae,Asterales,Magnoliopsida,African Bitter Leaf,VEAM1,Shrub or small tree,Hardwood,Evergreen,,,8
Veronica,barkeri,,Scrophulariaceae,Scrophulariales,Magnoliopsida,Chatham Island tree hebe,VEBA,Tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),13
Veronica,flavida,,Scrophulariaceae,Scrophulariales,Magnoliopsida,Veronica flavida,VEFL,Tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),8
Veronica,ligustrifolia,,Scrophulariaceae,Scrophulariales,Magnoliopsida,Veronica ligustrifolia,VELI,Tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),8
Veronica,phormiiphila,,Scrophulariaceae,Scrophulariales,Magnoliopsida,hebe,VEPH,Tree,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),5
Veronica,speciosa,Hebe speciosa,Scrophulariaceae,Scrophulariales,Magnoliopsida,New zealand hebe,HESP,Shrub,Hardwood,Evergreen,,,
Veronica,x franciscana,"Veronica franciscana, Hebe x franciscana, Veronica decussata",Scrophulariaceae,Scrophulariales,Magnoliopsida,Francisco hebe,HEFR,Shrub,Hardwood,Evergreen,,,
Verticordia,cunninghamii,,Myrtaceae,Myrtales,Magnoliopsida,Cunningham feather flower,VECU,Shrub,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),5
Viburnum,acerifolium,,Caprifoliaceae,Dipsacales,Magnoliopsida,Mapleleaf viburnum,VIAC,Shrub,Hardwood,Deciduous,Slow,,29
Viburnum,bracteatum,,Caprifoliaceae,Dipsacales,Magnoliopsida,Bracted arrowwood,VIBR2,Shrub,Hardwood,Deciduous,Slow,,29
Viburnum,buddleifolium,,Caprifoliaceae,Dipsacales,Magnoliopsida,Buddlejaleaf viburnum,VIBU3,Shrub,Hardwood,Deciduous,Slow,,29
Viburnum,dentatum,,Caprifoliaceae,Dipsacales,Magnoliopsida,Southern arrowwood,VIDE,Shrub,Hardwood,Deciduous,Slow,,29
Viburnum,dilatatum,,Caprifoliaceae,Dipsacales,Magnoliopsida,Linden arrowwood,VIDI80,Shrub,Hardwood,Deciduous,Slow,,29
Viburnum,edule,Viburnum pauciflorum,Caprifoliaceae,Dipsacales,Magnoliopsida,Squashberry,VIED,Shrub,Hardwood,Deciduous,Slow,,29
Viburnum,ellipticum,Viburnum ellipticum var. macrocarpum,Caprifoliaceae,Dipsacales,Magnoliopsida,Oval leafed vibrunum,VIEL,Shrub,Hardwood,Deciduous,Slow,,29
Viburnum,erosum,,Caprifoliaceae,Dipsacales,Magnoliopsida,Japanese arrowood,VIER,Shrub,Hardwood,Deciduous,,,9
Viburnum,japonicum,,Caprifoliaceae,Dipsacales,Magnoliopsida,Japanese viburnum,VIJA,Shrub,Hardwood,Evergreen,,,15
Viburnum,lantana,Viburnum lantana var. sphaerocarpum,Caprifoliaceae,Dipsacales,Magnoliopsida,Wayfaring tree,VILA,Shrub,Hardwood,Deciduous,Slow,Long (55+yrs),29
Viburnum,lantanoides,"Viburnum grandifolium, Viburnum alnifolium",Caprifoliaceae,Dipsacales,Magnoliopsida,Hobblebush,VILA11,Shrub,Hardwood,Deciduous,Slow,,29
Viburnum,lentago,Viburnum x letteri,Caprifoliaceae,Dipsacales,Magnoliopsida,Nannyberry,VILE,Shrub,Hardwood,Deciduous,Slow,Long (55+yrs),20
Viburnum,molle,Viburnum ozarkense,Caprifoliaceae,Dipsacales,Magnoliopsida,Softleaf arrowwood,VIMO,Shrub,Hardwood,Deciduous,Slow,,29
Viburnum,nudum,,Caprifoliaceae,Dipsacales,Magnoliopsida,Possumhaw,VINU,Shrub,Hardwood,Deciduous,Slow,,29
Viburnum,obovatum,Viburnum nashii,Caprifoliaceae,Dipsacales,Magnoliopsida,Small-leaf arrowwood,VIOB,Shrub or small tree,Hardwood,Evergreen,Moderate,,12
Viburnum,odoratissimum,,Caprifoliaceae,Dipsacales,Magnoliopsida,Sweet viburnum,VIOD,Shrub,Hardwood,Deciduous,,,25
Viburnum,opulus,,Caprifoliaceae,Dipsacales,Magnoliopsida,European cranberry bush,VIOP,Shrub,Hardwood,Deciduous,Slow,Moderate (35 - 55yrs),29
Viburnum,opulus v. americanum,"Viburnum opulus ssp. trilobum, Viburnum trilobum",Caprifoliaceae,Dipsacales,Magnoliopsida,American cranberrybush,VITR,Shrub,Hardwood,Deciduous,Slow,,29
Viburnum,plicatum,"Viburnum plicatum var. tomentosum, Viburnum tomentosum",Caprifoliaceae,Dipsacales,Magnoliopsida,Japanese snowball,VITO,Shrub,Hardwood,Deciduous,Slow,,29
Viburnum,prunifolium,"Viburnum bushii, Viburnum prunifolium var. globosum, Viburnum prunifolium var. bushii",Caprifoliaceae,Dipsacales,Magnoliopsida,Black haw,VIPR,Shrub,Hardwood,Deciduous,Slow,Long (55+yrs),14
Viburnum,rafinesquianum,,Caprifoliaceae,Dipsacales,Magnoliopsida,Downy arrowwood,VIRA,Shrub,Hardwood,Deciduous,Slow,,29
Viburnum,rhytidophyllum,,Caprifoliaceae,Dipsacales,Magnoliopsida,Leather leaf viburnum,VIRH,Shrub,Hardwood,Evergreen,Slow,,29
Viburnum,rufidulum,"Viburnum rufotomentosum, Viburnum rufidulum var. margarettiae, Viburnum prunifolium var. ferrugineum",Caprifoliaceae,Dipsacales,Magnoliopsida,Rusty blackhaw,VIRU,Shrub or small tree,Hardwood,Deciduous,Moderate,Moderate (35 - 55yrs),25
Viburnum,sargentii,Viburnum opulus sargentii,Caprifoliaceae,Dipsacales,Magnoliopsida,Viburnum sargentii,VIOPSA,Tree,Hardwood,Deciduous,,,
Viburnum,setigerum,,Caprifoliaceae,Dipsacales,Magnoliopsida,Tea viburnum,VISE14,Shrub,Hardwood,Deciduous,Slow,,29
Viburnum,sieboldii,,Caprifoliaceae,Dipsacales,Magnoliopsida,Siebold's arrowwood,VISI,Shrub or small tree,Hardwood,Deciduous,Moderate,Moderate (35 - 55yrs),30
Viburnum,tinoides,,Caprifoliaceae,Dipsacales,Magnoliopsida,Sauco de monte,VITI,Shrub or small tree,Hardwood,Deciduous,Slow,Short (0 - 35yrs),33
Viburnum,tinus,,Caprifoliaceae,Dipsacales,Magnoliopsida,Laurustinus,VITI2,Shrub,Hardwood,Evergreen,Slow,,29
Viburnum,triphyllum,,Caprifoliaceae,Dipsacales,Magnoliopsida,Viburnum triphyllum,VITR8,Tree,Hardwood,Evergreen,,,16
Viburnum,x rhytidophylloides,,Caprifoliaceae,Dipsacales,Magnoliopsida,Lantanaphyllum viburnum,VIRH3,Shrub,Hardwood,Evergreen,Slow,,29
Vidalasia,fusca,,Rubiaceae,Rubiales,Magnoliopsida,Vidalasia fusca,VIFU,Shrub,Hardwood,Evergreen,Moderate,Moderate (35 - 55yrs),23
Viminaria,juncea,,Myrtaceae,Myrtales,Magnoliopsida,Golden spray,VIJU,Shrub or small tree,Hardwood,Evergreen,Moderate,Short (0 - 35yrs),12
Virgilia,divaricata,,Fabaceae,Fabales,Magnoliopsida,Cape Lilac,VIDI,Shrub or small tree,Hardwood,Evergreen,Fast,Short (0 - 35yrs),10
Virgilia,oroboides,,Fabaceae,Fabales,Magnoliopsida,Keurboom,VIOR,Tree,Hardwood,Evergreen,Fast,Short (0 - 35yrs),50
Virola,bicuhyba,,Myristicaceae,Magnoliales,Magnoliopsida,Bicuiba,VIBI,Tree,Hardwood,Evergreen,,,
Virola,sebifera,,Myristicaceae,Magnoliales,Magnoliopsida,Red ucuuba,VISE15,Tree,Hardwood,Semi-Evergreen,,,82
Viscum,triflorum ssp.nervosum,Viscum nervosum,Rosaceae,Rosales,Magnoliopsida,European mistletoe,VINE,Tree,Hardwood,Deciduous,Moderate,Short (0 - 35yrs),19
Vismia,baccifera,,Hypericaceae,Malpighiales,Magnoliopsida,Carate,VIBA,Tree,Hardwood,Semi-Evergreen,Fast,Moderate (35 - 55yrs),33
Vismia,guianensis,,Hypericaceae,Malpighiales,Magnoliopsida,Sangre gallina,VIGU,Tree,Hardwood,Semi-Evergreen,Fast,Moderate (35 - 55yrs),33
Vismia,magnoliifolia,,Hypericaceae,Malpighiales,Magnoliopsida,Vismia magnoliifolia,VIMA1,Tree,Hardwood,Evergreen,,,5
Vitellaria,paradoxa,,Sapotaceae,Ebenales,Magnoliopsida,Shea tree,VIPA,Tree,Hardwood,Evergreen,,,
Vitex,agnus-castus,,Verbenaceae,Lamiales,Magnoliopsida,Chaste tree,VIAG,Shrub or small tree,Hardwood,Deciduous,Fast,Short (0 - 35yrs),13
Vitex,canescens,,Verbenaceae,Lamiales,Magnoliopsida,Vitex ash,VICA,Tree,Hardwood,Deciduous,,,35
Vitex,cofassus,,Verbenaceae,Lamiales,Magnoliopsida,Vitex cofassus,VICO2,Tree,Hardwood,Deciduous,,,
Vitex,cooperi,,Verbenaceae,Lamiales,Magnoliopsida,Aceituno,VICO,Tree,Hardwood,Deciduous,Slow,Long (55+yrs),66
Vitex,cymosa,,Verbenaceae,Lamiales,Magnoliopsida,Taruma guazu,VICY,Tree,Hardwood,Summer Deciduous,Moderate,Moderate (35 - 55yrs),20
Vitex,divaricata,,Verbenaceae,Lamiales,Magnoliopsida,Higuerillo,VIDI2,Shrub or small tree,Hardwood,Evergreen,Slow,Short (0 - 35yrs),45
Vitex,doniana,,Verbenaceae,Lamiales,Magnoliopsida,Vitex doniana,VIDO,Tree,Hardwood,Evergreen,Moderate,Long (55+yrs),17
Vitex,glabrata,,Verbenaceae,Lamiales,Magnoliopsida,Smooth chastetree,VIGL2,Shrub,Hardwood,Deciduous,Fast,,24
Vitex,lucens,,Verbenaceae,Lamiales,Magnoliopsida,Puriri,VILU6,Tree,Hardwood,Deciduous,,,65
Vitex,madiensis ssp. Madiensis,Vitex simplicifolia,Verbenaceae,Lamiales,Magnoliopsida,Vitex madiensis ssp. Madiensis,VIMAMA,Tree,Hardwood,Deciduous,Moderate,Moderate (35 - 55yrs),60
Vitex,megapotamica,,Verbenaceae,Lamiales,Magnoliopsida,Vitex megapotamica,VIME,Tree,Hardwood,Deciduous,Moderate,Long (55+yrs),32
Vitex,negundo,,Verbenaceae,Lamiales,Magnoliopsida,Chinese chastetree,VINE2,Shrub or small tree,Hardwood,Deciduous,Fast,,18
Vitex,parviflora,,Verbenaceae,Lamiales,Magnoliopsida,Smallflower chastetree,VIPA6,Tree,Hardwood,Deciduous,Slow,Long (55+yrs),50
Vitex,peduncularis,,Verbenaceae,Lamiales,Magnoliopsida,Vitex peduncularis,VIPE,Tree,Hardwood,Deciduous,Moderate,Long (55+yrs),98
Vitex,pinnata,,Verbenaceae,Lamiales,Magnoliopsida,Malayan Teak,VIPI,Tree,Hardwood,Evergreen,Slow,Moderate (35 - 55yrs),66
Vitex,polygama,,Verbenaceae,Lamiales,Magnoliopsida,azeitona-do-mato,VIPO,Tree,Hardwood,Evergreen,,,
Vitex,quinata,,Verbenaceae,Lamiales,Magnoliopsida,Vitex quinata,VIQU,Tree,Hardwood,Evergreen,,,39
Vitex,sellowiana,,Verbenaceae,Lamiales,Magnoliopsida,Vitex sellowiana,VISE16,Tree,Hardwood,Evergreen,,,5
